,Unnamed: 0,Unnamed: 0.1,店铺名称,用户名,评论,scores,res
1863,7561,1864,众里寻她·千百度自助烤肉（温江店）,花花公子拉布拉多,我觉得啊，，还是可以的嘛，挺好的，，,1.2,1
1864,7562,1865,众里寻她·千百度自助烤肉（温江店）,啊呀啊呀小美美,味道可以，价格实惠，！肉类比较多哦！自己动手丰衣足食！,11.375,1
1865,7563,1866,众里寻她·千百度自助烤肉（温江店）,匿名用户,其他还好  只是觉得收拾桌子上烤盘配料的人 不明觉厉  三遍,-1.0,-1
1866,7564,1867,众里寻她·千百度自助烤肉（温江店）,匿名用户,菜很多，就是天热不开空调热安逸了，去的时候有点晚了，好多蔬菜没得了，肥牛明显用猪肉充数的，不好吃,-5.2,-1
1867,7565,1868,众里寻她·千百度自助烤肉（温江店）,睿儿nn,吃的很满足呀，不过肉不是很好的感觉,2.0,1
1868,7566,1869,众里寻她·千百度自助烤肉（温江店）,XnR298423779,喜欢吃，其实团购只便宜 15。 端午人比较多，排队吃了，但是也很开心！,11.875,1
1869,7567,1870,众里寻她·千百度自助烤肉（温江店）,cpl736661153,挺好的，，中午去吃的，只是好像中午的菜品比下午的少，，这好像也是必然的，毕竟价钱不一样，，,2.2,1
1870,7568,1871,众里寻她·千百度自助烤肉（温江店）,哆啦A梦和大雄1,菜品很丰富，选择也多。就是和同学去，感觉没有吃到多少，有点遗憾,-1.1,-1
1871,7569,1872,众里寻她·千百度自助烤肉（温江店）,久伴Lyan,不错，就是菜品没以前多。。。。。,1.0,1
1872,7570,1873,众里寻她·千百度自助烤肉（温江店）,匿名用户,一般，没有韩国烤肉巴适，不过已经第二次来了，,0.0,1
1873,7571,1874,众里寻她·千百度自助烤肉（温江店）,沙皮狗的哀伤,去迟了啥都没有了，服务还让早点走，十点下班！丢,0.0,1
1874,7572,1875,众里寻她·千百度自助烤肉（温江店）,bYX629940369,菜品挺新鲜的，菜也多，味道还不错，也便宜,6.775,1
1875,7573,1876,众里寻她·千百度自助烤肉（温江店）,elalei_m,菜品不错，就是取菜的那个地面很滑，差点被滑倒环境也不错,2.0,1
1876,7574,1877,众里寻她·千百度自助烤肉（温江店）,青苔苔苔,味道可以 菜品饮品零食水果熟食都很齐全 去了第二次了 很棒！,6.0,1
1877,7575,1878,众里寻她·千百度自助烤肉（温江店）,ATAN阿,位置就在文庙广场旁边 味道也好 应季水果好吃,1.0,1
1878,7576,1879,众里寻她·千百度自助烤肉（温江店）,LWP275246745,还不错，经常去吃，就是夏天去有点热。,1.5,1
1879,7577,1880,众里寻她·千百度自助烤肉（温江店）,SRs420019312,还不错，酒水和菜品都还很丰富，选择很多 。,3.75,1
1880,7578,1881,众里寻她·千百度自助烤肉（温江店）,OcU874260290,位置很好找，菜品种类很多，服务一般般！,0.0,1
1881,7579,1882,众里寻她·千百度自助烤肉（温江店）,菠萝爱草莓,味道一般，菜品不是很丰富。。。服务还可以,1.0,1
1882,7580,1883,众里寻她·千百度自助烤肉（温江店）,w兜兜麻麻,还行，吃过几次了，环境还行，服务不好,-2.25,-1
1883,7581,1884,众里寻她·千百度自助烤肉（温江店）,六月初1,水果都不新鲜。哈密瓜都变味了。,-1.0,-1
1884,7582,1885,众里寻她·千百度自助烤肉（温江店）,FqM426995132,晚上去位置紧张 要等一会 水果上的比较慢 望改正,-1.0,-1
1885,7583,1886,众里寻她·千百度自助烤肉（温江店）,CH451TF,菜品很多，用美团的话就便宜四块钱一个，也差不多，大概中午去吃的有点晚了，上水果不是很快，其他的都还不错,3.5999999999999996,1
1886,7584,1887,众里寻她·千百度自助烤肉（温江店）,匿名用户,老板挺好的，服务员有点怪，菜品可以，便宜又好吃的。值这个钱。饮料可以换些品种。,4.168,1
1887,7585,1888,众里寻她·千百度自助烤肉（温江店）,bcz654083887,不错。可以来试试。以后还会再来的。,1.0,1
1888,7586,1889,众里寻她·千百度自助烤肉（温江店）,科科12345哦,卫生不太好，服务也不怎么跟的上，吃饭时候看到什么我也就不说了,1.0,1
1889,7587,1890,众里寻她·千百度自助烤肉（温江店）,匿名用户,挺不错，去了几次了，就是菜品越来越少了，可能去的比较晚,0.0,1
1890,7588,1891,众里寻她·千百度自助烤肉（温江店）,xiaxiauu,菜品还可以，环境一般，服务员还比较热情，主动说娃娃就给10块钱。酒水免费，还行。,5.375,1
1891,7589,1892,众里寻她·千百度自助烤肉（温江店）,waitforyoud,熟食很好吃，我们吃熟食就差不多吃饱了，赞一个,2.0,1
1892,7590,1893,众里寻她·千百度自助烤肉（温江店）,fHh205437730,菜品  感觉有点少 味道还不错,1.7999999999999998,1
1893,7591,1894,众里寻她·千百度自助烤肉（温江店）,匿名用户,位置好找   菜品比较丰富  座位多,1.5,1
1894,7592,1895,众里寻她·千百度自助烤肉（温江店）,Std865573698,还可以，环境不错，东西还比较多,0.5,1
1895,7593,1896,众里寻她·千百度自助烤肉（温江店）,eIE212617519,一般，上菜还是快，一直在躲油，都没吃好,-2.0,-1
1896,7594,1897,众里寻她·千百度自助烤肉（温江店）,拜城杨少伟,一般一般吧，东西不是很多，..,-1.0,-1
1897,7595,1898,众里寻她·千百度自助烤肉（温江店）,我家的小伍,辣椒不够好，酱料不是我们喜欢的，想说众里寻她千百度，辣椒没到那个度,1.0,1
1898,7596,1899,众里寻她·千百度自助烤肉（温江店）,meijia1234,位置好找，消费还可以，味道不错，都还是可以！,5.5,1
1899,7597,1900,众里寻她·千百度自助烤肉（温江店）,醉浮尘,一般般，菜品不算太多，环境不怎么好,3.5,1
1900,7598,1901,众里寻她·千百度自助烤肉（温江店）,Mbp650631558,口味可以，就是还可以增添点泡菜之类不，服务挺好的，环境可以,-1.7999999999999998,-1
1901,7599,1902,众里寻她·千百度自助烤肉（温江店）,匿名用户,服务态度差，服务员还给我们毛起了，下次一定不会再去了，太扫兴了！,-7.0,-1
1902,7600,1903,众里寻她·千百度自助烤肉（温江店）,这个世界橙子最美,满意  满意                    吃的好涨,3.0,1
1903,7601,1904,众里寻她·千百度自助烤肉（温江店）,匿名用户,还不错啊不用排队阿口味不错阿还挺多阿,2.5,1
1904,7602,1905,众里寻她·千百度自助烤肉（温江店）,美团成都vschacha,还是不错的，种类比较多，环境还是可以，吃的还是满足,5.25,1
1905,7603,1906,众里寻她·千百度自助烤肉（温江店）,芒果柠檬桃子,人很多。。。。环境不是很好，菜不齐。。。油要溅。。。,1.0,1
1906,7604,1907,众里寻她·千百度自助烤肉（温江店）,dnL487556150,服务好，菜品新鲜。品类也多下次还来,2.0,1
1907,7605,1908,众里寻她·千百度自助烤肉（温江店）,七喜爱贝贝,服务不行，菜品比以前少了，夏天太热。带孩子去怕被油烫伤,-4.0,-1
1908,7606,1909,众里寻她·千百度自助烤肉（温江店）,Poz133904836,味道一般，而且油多老是爆，容易烫伤。,0.75,1
1909,7607,1910,众里寻她·千百度自助烤肉（温江店）,就叫我秋哥,团购好方便的 里面的菜品小吃很多 很好吃,3.0,1
1910,7608,1911,众里寻她·千百度自助烤肉（温江店）,SMLAS,比较好找   人特别多   感觉棒棒的,1.5,1
1911,7609,1912,众里寻她·千百度自助烤肉（温江店）,小夜mp,环境有点不好。其他都还好，菜菜多品质好。,0.55,1
1912,7610,1913,众里寻她·千百度自助烤肉（温江店）,Cde239580255,菜品挺多的，还是不够完善。跟重庆比起来就差很多，我去重庆吃过几次。他们桌子上会放好各种调味品。食用油人家会备用一瓶在桌上，而这里要自己去打。每种菜品都不标明什么菜。还有装菜的碟子都没有清洗干净。我拿了几次都看到没洗过的碟放在里面！,-1.1,-1
1913,7611,1914,众里寻她·千百度自助烤肉（温江店）,YL耶小喽,一般，个人觉得不是很好吃，反正我不喜欢！,2.0,1
1914,7612,1915,众里寻她·千百度自助烤肉（温江店）,七喜爱贝贝,菜品没有以前多了，服务也不行。夏天去有点儿热,-2.75,-1
1915,7613,1916,众里寻她·千百度自助烤肉（温江店）,匿名用户,没撒子服务，肉有点偏咸，整体环境还将就，适合大胃王！,5.8,1
1916,7614,1917,众里寻她·千百度自助烤肉（温江店）,LZy265045989,还不错，环境也可以下次会在光顾本店。,1.5,1
1917,7615,1918,众里寻她·千百度自助烤肉（温江店）,RfD478586222,菜品很丰富，很好吃，带儿子过六一去吃的，儿子很满足。,3.0,1
1918,7616,1919,众里寻她·千百度自助烤肉（温江店）,任先生丶丶,菜品味道不错，推荐大家都可以来,2.0,1
1919,7617,1920,众里寻她·千百度自助烤肉（温江店）,翔崽仔,味道还可以，里面水果也挺多的，去过几次了～,0.0,1
1920,7618,1921,众里寻她·千百度自助烤肉（温江店）,匿名用户,什么烤肉啊！基本上就是油炸熟的。,0.0,1
1921,7619,1922,众里寻她·千百度自助烤肉（温江店）,luo阑,服务态度挺好，就是菜比之前少了很多。,1.2,1
1922,7620,1923,众里寻她·千百度自助烤肉（温江店）,匿名用户,只想说一句，我服you。先说说服务吧，有的人好，有的人差差差，菜品挺多，但是挺不爱干净，吃剩下的，捡起又扔盘子头，再说说价格实体店明明39，美团却写49.好不容易团个吧，36.8/吃了还喊补差价。我想说亲那这个美团有意思么，搞半天就少两毛。晕死,-5.5600000000000005,-1
1923,7621,1924,众里寻她·千百度自助烤肉（温江店）,匿名用户,没有菜了，味道不好，服务也随意，各方面简直和以前差别太大了,-2.0,-1
1924,7622,1925,众里寻她·千百度自助烤肉（温江店）,匿名用户,地理位置不错，听说是温江的繁华地段了。服务态度也不错，服务员不管是帅哥美女还是阿姨都很友好 热情。不过相对于别的城市的千百度，菜比较少，而且味道一般。还以为连锁的应该都一样呢。略失望…,3.6500000000000004,1
1925,7623,1926,众里寻她·千百度自助烤肉（温江店）,EAi401946442,好吃，肉多，水果多，品种多，下次再去。老板也不错,6.125,1
1926,7624,1927,众里寻她·千百度自助烤肉（温江店）,逗比一号2345,其实服务员的态度非常好，我非常的喜欢。,2.0,1
1927,7625,1928,众里寻她·千百度自助烤肉（温江店）,ysx8880,看来自助餐食不干净了 吃饭味道不是很好 我们下次不来吃,0.0,1
1928,7626,1929,众里寻她·千百度自助烤肉（温江店）,笑笑的活,很好，我们差不多20点才去的！  味道很好，已经是第N次去了，还是一如既往的好！       老板也很好，服务态度也很好！    菜品也多，最主要是有很多小吃，还有水果，嘿嘿！        下次肯定还会去的！,76.5,1
1929,7627,1930,众里寻她·千百度自助烤肉（温江店）,白色旳衬衫,肉类都挺齐全的，就是环境不太理想，夏天比较热，风扇也没有。,1.2000000000000002,1
1930,7628,1931,众里寻她·千百度自助烤肉（温江店）,fangling1023,价格在那，算是物有所值吧！这次是在家附近，方便了！,9.0,1
1931,7629,1932,众里寻她·千百度自助烤肉（温江店）,匿名用户,味道不错，服务员态度还是比较满意，唯一不足的就是菜的品种到后头就没得啥子了！店家可以多准备些东西好点！,-8.9,-1
1932,7630,1933,众里寻她·千百度自助烤肉（温江店）,Wang.nice,团 购 麻 烦 还 没 的 其 他 家 好 吃,-3.5,-1
1933,7631,1934,众里寻她·千百度自助烤肉（温江店）,Wang.nice,还 可 以 就 是 觉 的 团 购 贵 了,0.0,1
1934,7632,1935,众里寻她·千百度自助烤肉（温江店）,白色旳衬衫,水果不是很新鲜，环境不是很优秀，服务一般般吧。,2.0,1
1935,7633,1936,众里寻她·千百度自助烤肉（温江店）,匿名用户,吃了很多次了，每次去还是团购便宜几块钱。还是喜欢冰淇淋~还有地面有点滑，有时不注意容易遛，希望改进,-0.5999999999999996,-1
1936,7634,1937,众里寻她·千百度自助烤肉（温江店）,匿名用户,菜品很少！味道也一般，并没有很好吃！和图文详情有一定差距。洗水间也不是很干净！油太多了！！！溅得到处都是！！！,39.0,1
1937,7635,1938,众里寻她·千百度自助烤肉（温江店）,hantianfeng,服务很好，就是菜品一般把，不过一分钱一分货。 貌似团购比实体消费便宜1元钱。。。。,2.0,1
1938,7636,1939,众里寻她·千百度自助烤肉（温江店）,匿名用户,还不错啦！大爱 评价有点晚了，不过真心可以，味道巴适,7.8,1
1939,7637,1940,众里寻她·千百度自助烤肉（温江店）,messi功,菜品挺多的，不过冷冻饮品要另外收钱有点醉，其他都还是不错的～,2.52,1
1940,7638,1941,众里寻她·千百度自助烤肉（温江店）,猎人A哥,挺好吃的，就是去的时候人太多了，等了一会儿,0.0,1
1941,7639,1942,众里寻她·千百度自助烤肉（温江店）,男主角浩浩,#生菜# 难吃，而且服务态度超，建议大家细心考虑,1.0,1
1942,7640,1943,众里寻她·千百度自助烤肉（温江店）,sh963215,菜品还行，服务一般，我们9点去的，服务员都很着急，说她们10点半下班，让我们快点，还在吃的过程中关了好些灯，我们也不好在吃了，当时还不到10点，只不过只剩我们一桌了,-4.875,-1
1943,7641,1944,众里寻她·千百度自助烤肉（温江店）,qzj静,一般，吃的种类还是可以。一般吧,0.0,1
1944,7642,1945,众里寻她·千百度自助烤肉（温江店）,NuncleYong,很不错，来了几次了，不过建议可以种类丰富一点，还有辣椒酱能有不同程度的选择！很好，还会再来的！,12.4,1
1945,7643,1946,众里寻她·千百度自助烤肉（温江店）,匿名用户,价格决定一切！菜品味道一般而已，,5.0,1
1946,7644,1947,众里寻她·千百度自助烤肉（温江店）,匿名用户,还可以，下次会在来，环境还可以,0.0,1
1947,7645,1948,众里寻她·千百度自助烤肉（温江店）,余德根,菜品不弃，服务一般，环境一般，,0.0,1
1948,7646,1949,众里寻她·千百度自助烤肉（温江店）,sre807037802,味道一般，菜有点不新鲜，想吃的虾鱼肥牛都没得，服务态度不好，而且大中午的客人在吃饭，一大泼人在旁边开会也是够了,-3.2,-1
1949,7647,1950,众里寻她·千百度自助烤肉（温江店）,匿名用户,味道不是很好，而且服务也不是很好,2.0,1
1950,7648,1951,众里寻她·千百度自助烤肉（温江店）,匿名用户,菜很新鲜！就是油放的太多啦，都变成油炸了！蔬菜比较少，环境很棒！水果冰淇淋零食都有！下次再去呀！,64.5,1
1951,7649,1952,众里寻她·千百度自助烤肉（温江店）,匿名用户,是星期六去的  没有加2元  菜品不错   服务员态度很好,2.0,1
1952,7650,1953,众里寻她·千百度自助烤肉（温江店）,匿名用户,还行吧。这个价格就只能吃这样的,0.0,1
1953,7651,1954,众里寻她·千百度自助烤肉（温江店）,jolly_w,就是那个火啊，自己都不好调，品种很多 很不错 就是被油烫了一身,-1.0,-1
1954,7652,1955,众里寻她·千百度自助烤肉（温江店）,YoO623296748,不好吃哎……肉也不新鲜还发现有霉掉了～不过吃的人很多可能比较大众口味吧,0.0,1
1955,7653,1956,众里寻她·千百度自助烤肉（温江店）,我家的小伍,做得好就好，做不好浪费了地理位置，吃饭很热啊！,-4.0,-1
1956,7654,1957,众里寻她·千百度自助烤肉（温江店）,NEA195666996,很不错，这是第二次去了，下次很朋友还去，,2.0,1
1957,7655,1958,众里寻她·千百度自助烤肉（温江店）,qiangshuang18,不错，去的早的话菜品就多，去晚了好的菜品就没有了，不会补加的。,3.5,1
1958,7656,1959,众里寻她·千百度自助烤肉（温江店）,天天开心254,阿姨门的态度很好。就是烤的时候油一直往上溅。很讨厌。其他的是菜品丰富。就是熟食不多。点心很少。都是只有几样。,0.0,1
1959,7657,1960,众里寻她·千百度自助烤肉（温江店）,爱灵点,我没去吃，朋友去吃的。还不错。离,0.0,1
1960,7658,1961,众里寻她·千百度自助烤肉（温江店）,匿名用户,吃的最伤心的一次 不好吃不好吃不好吃重要的事情说三遍,-2.0,-1
1961,7659,1962,众里寻她·千百度自助烤肉（温江店）,我家的小伍,服务员给我来了句点这么多吃不完要收钱，晕死我了,0.0,1
1962,7660,1963,众里寻她·千百度自助烤肉（温江店）,maylovelx,周末去每个人还要加2元钱，有点坑，这和原价就差了两毛钱，有点无语。,-1.7999999999999998,-1
1963,7661,1964,众里寻她·千百度自助烤肉（温江店）,断弦枫224,不错。 服务也可以，。   只是去得稍微晚了点,1.0,1
1964,7662,1965,众里寻她·千百度自助烤肉（温江店）,我家的小伍,不会去了！真不好吃！干碟换一下吧！不适合,-0.25,-1
1965,7663,1966,众里寻她·千百度自助烤肉（温江店）,匿名用户,菜品很新鲜！和朋友一起去的，服务员也很好！蔬菜比较少，团购下来比较划算！不错下次再去呀！,40.0,1
1966,7664,1967,众里寻她·千百度自助烤肉（温江店）,Poz133904836,服务员把油倒的太多，完全是油炸食物了。更生气的是油太多烤的时候油到处溅，把朋友脸给烫了几个红点。还好服务员送来了烫伤药，整体还算满意！,7.25,1
1967,7665,1968,众里寻她·千百度自助烤肉（温江店）,otr28509683,味道不错，菜品好，服务好 。下次还去。,3.0,1
1968,7666,1969,众里寻她·千百度自助烤肉（温江店）,AzT740439733,菜品种类挺丰富，环境挺好，味道不错！,7.640000000000001,1
1969,7667,1970,众里寻她·千百度自助烤肉（温江店）,匿名用户,菜品不新鲜味道也不好盘子不干净价格跟店里一样有点骗人,-2.4,-1
1970,7668,1971,众里寻她·千百度自助烤肉（温江店）,KXp435894541,菜品太少，口味一般，环境还可以，服务不好，没有欢迎声，坐了十来分钟不给点火，还喊了两次才点火。服务要更近，碟子味道不好，没有其他千百度好吃。酒水饮料也没有其他千百度多。这次吃了下次都不会在去了，太失望了。,16.875,1
1971,7669,1972,众里寻她·千百度自助烤肉（温江店）,匿名用户,还行吧。第二次去吃了，菜品挺多的。,0.0,1
1972,7670,1973,众里寻她·千百度自助烤肉（温江店）,不会起名字啊2,位置好找，菜品还不错，不过比起以前来少一点,1.5,1
1973,7671,1974,众里寻她·千百度自助烤肉（温江店）,UOd397928771,还不错，菜品非常好，环境也非常不错,3.5,1
1974,7672,1975,众里寻她·千百度自助烤肉（温江店）,LA1234567890LA,位置好，不用排队，上菜速度快，口味独特,2.0,1
1975,7673,1976,众里寻她·千百度自助烤肉（温江店）,火灾难办,还好吧，除了炒饭，中午居然没炒饭，其他的都该有的都有,0.0,1
1976,7674,1977,众里寻她·千百度自助烤肉（温江店）,匿名用户,味道太一般了，环境也比较陈旧，服务态度也不咋的…,-3.0,-1
1977,7675,1978,众里寻她·千百度自助烤肉（温江店）,匿名用户,自我感觉有点坑、但是真心什么价钱吃什么样的饭、环境还一般、味道一般、菜品挺多、花样也挺多、就是这个烤肉、都成炸肉了……服务态度多好的、这还不错,3.7800000000000002,1
1978,7676,1979,众里寻她·千百度自助烤肉（温江店）,匿名用户,菜品太少了！没以前多！而且看到就不爽！吃都没吃好！吃了几口差点没吐！划不着！真的！以后都没打算去了,4.75,1
1979,7677,1980,众里寻她·千百度自助烤肉（温江店）,XLV569275670,我非常喜欢，朋友们也吃的很高兴，木有其他消费、非常满意的消费。,4.0,1
1980,7678,1981,众里寻她·千百度自助烤肉（温江店）,左左左左带哥,还一般， 店里也只要39一位，便宜不了多少，,1.5,1
1981,7679,1982,众里寻她·千百度自助烤肉（温江店）,匿名用户,菜品不错，服务将就。味道还可以,1.0,1
1982,7680,1983,众里寻她·千百度自助烤肉（温江店）,大白好肥,菜品少，服务意识差。应该不会再去。,-1.0,-1
1983,7681,1984,众里寻她·千百度自助烤肉（温江店）,pAZ133338126,去过好几次了 感觉还行吧！ 下次还会再去,5.0,1
1984,7682,1985,众里寻她·千百度自助烤肉（温江店）,_qqc531421743982,感觉还是可以  菜色才是很多的 而且还有凉菜 水果 饮料等 已经来过几次了 不过不像是烧烤。更像是油炸,0.0,1
1985,7683,1986,众里寻她·千百度自助烤肉（温江店）,gy110818,已经吃了很多次了  很可以  但是周末人很多 去暗了要等一哈儿,0.0,1
1986,7684,1987,众里寻她·千百度自助烤肉（温江店）,匿名用户,糕点在哪里？？？？有一个服务员态度好差，让我帮她点火语气还特差，天啊不是谁都可以当服务员的好吗,24.5,1
1987,7685,1988,众里寻她·千百度自助烤肉（温江店）,姐夫别,还可以，就是菜品太少了，自助的吃完了也不继续加菜，请丈母娘吃烤肉，好的好尴尬，肉都没有,-2.5,-1
1988,7686,1989,众里寻她·千百度自助烤肉（温江店）,匿名用户,口味一般  种类还行   人很多,0.0,1
1989,7687,1990,众里寻她·千百度自助烤肉（温江店）,匿名用户,味道不错，就是菜上的有点慢，不过还好呢,1.0,1
1990,7688,1991,众里寻她·千百度自助烤肉（温江店）,linjie19960626,味道还行，只是我个人不是特别喜欢碟子,2.5,1
1991,7689,1992,众里寻她·千百度自助烤肉（温江店）,huangxin16,不错吧，实惠，味道挺好的，就是有些菜品补充不及时。,3.5999999999999996,1
1992,7690,1993,众里寻她·千百度自助烤肉（温江店）,maylovelx,菜量不及周末多，但是吃得还可以。,-1.0,-1
1993,7691,1994,众里寻她·千百度自助烤肉（温江店）,匿名用户,菜品还不错，饮料和小吃比较多………,1.5,1
1994,7692,1995,众里寻她·千百度自助烤肉（温江店）,树啊丶,买了票说明明可以通用的，结果到了被告知不能，然后就没有优惠的又重买了。。直接告诉我没有优惠不就好了么，这样我好有准备啊，带着好心情小姐妹一起聚会，结果闹得这么不愉快，不知变通，真是。。。然后连冰淇淋也没有，西瓜也不甜QAQ,1.0,1
1995,7693,1996,众里寻她·千百度自助烤肉（温江店）,Yed185563989,菜品还可以，就是服务差一点了！还有就是生菜没有洗干净,7.5,1
1996,7694,1997,众里寻她·千百度自助烤肉（温江店）,匿名用户,烤肉的油经常溅起来，总是烫到我们。菜品还是丰富，水果只有哈密瓜，西瓜，菠萝，不多。还有免费的酒水饮料。熟食类的糕点品种不多，也不是很好吃。去了很多次，阿姨们对我们的态度很好。,4.375,1
1997,7695,1998,众里寻她·千百度自助烤肉（温江店）,gy110818,挺好的  有很多凉菜和水果 和同学两个去吃的  吃了很多,1.2,1
1998,7696,1999,众里寻她·千百度自助烤肉（温江店）,T一17,挺不错的，生意也好，在温江比较好的位置了。,1.5,1
1999,7697,2000,众里寻她·千百度自助烤肉（温江店）,Kdy55228708,菜的品种多，味道很好，生意好到爆去的那天差点没位置。,1.75,1
2000,7698,2001,众里寻她·千百度自助烤肉（温江店）,匿名用户,帮朋友买的，朋友说还可以，一个人便宜了4元,4.5,1
2001,7699,2002,众里寻她·千百度自助烤肉（温江店）,rEg521218213,口味还可以，只是菜品太少了。#生菜# 但是消费还不贵，下次还会再来,0.0,1
2002,7700,2003,众里寻她·千百度自助烤肉（温江店）,isj805307350,菜品多，水果甜，小吃多，很好！,7.0625,1
2003,7701,2004,众里寻她·千百度自助烤肉（温江店）,Kdy55228708,菜的品种很多，供顾客的选择很多。去的那天差点没位置。,0.0,1
2004,7702,2005,众里寻她·千百度自助烤肉（温江店）,匿名用户,服务员一个二个真的是都是大爷小姐，菜少难吃，这真的是一场非常非常后悔的想抠脚的团购！,-8.0,-1
2005,7703,2006,众里寻她·千百度自助烤肉（温江店）,eCR687770273,菜品不错，价格实惠，环境优美，服务好,3.0,1
2006,7704,2007,众里寻她·千百度自助烤肉（温江店）,Stiller_why,不好吃不好吃菜很少菜很少不想去了,0.0,1
2007,7705,2008,众里寻她·千百度自助烤肉（温江店）,ooY575393965,还好吧，感觉还可以，你们去试试就知道了,1.5,1
2008,7706,2009,众里寻她·千百度自助烤肉（温江店）,苏里丶奈若何,味道还是不错，忘了过来评价了。,1.0,1
2009,7707,2010,众里寻她·千百度自助烤肉（温江店）,就是我ww,一般般吧。没得什么好喝的饮料。,0.0,1
2010,7708,2011,众里寻她·千百度自助烤肉（温江店）,匿名用户,菜和小吃的品种不是很多，环境不错！,5.0,1
2011,7709,2012,众里寻她·千百度自助烤肉（温江店）,半熟花季,很一般的，自助内容很少，饮料很少，只有碳酸饮料，其他的熟食很少。没法跟老家的千百度比,0.0,1
2012,7710,2013,众里寻她·千百度自助烤肉（温江店）,最强吃货QAQ,味道不错 可惜菜很多都没了 我们六点半去的 大家去的时候要早点哦,0.0,1
2013,7711,2014,众里寻她·千百度自助烤肉（温江店）,GPb501156066,还行吧，人比较多～味道一般，团购无优惠的,-2.625,-1
2014,7712,2015,众里寻她·千百度自助烤肉（温江店）,vivian9788,我们周末晚上去的，菜有点少，凉菜都不加了，厅里地上好滑，感觉一般吧！,3.8,1
2015,7713,2016,众里寻她·千百度自助烤肉（温江店）,Afg987985611,吃过很多次了，一直觉得味道还行，挺划算的。,0.0,1
2016,7714,2017,众里寻她·千百度自助烤肉（温江店）,匿名用户,口味不错哈！价格也便宜 喜欢这里的氛围 很热闹。,8.0,1
2017,7715,2018,众里寻她·千百度自助烤肉（温江店）,uKt606696239,菜品可能还是少了点，水果也有点少，环境还可以，值得去尝试,1.7999999999999998,1
2018,7716,2019,众里寻她·千百度自助烤肉（温江店）,树叶子1025,还好吧！就菜品补充不及时，环境还好！,0.0,1
2019,7717,2020,众里寻她·千百度自助烤肉（温江店）,rEg521218213,还可以，环境不错，只是菜品不是很多，而且人很多,1.5,1
2020,7718,2021,众里寻她·千百度自助烤肉（温江店）,hqzh,菜品比较少，服务也般，没有另外家百度好。下次还是到赞元街。,1.5,1
2021,7719,2022,众里寻她·千百度自助烤肉（温江店）,soq687779474,菜品种类不多，貌似不太新鲜，刚吃完就腹泻,2.75,1
2022,7720,2023,众里寻她·千百度自助烤肉（温江店）,rEg521218213,环境不错，只是菜品有点少，人很多,1.0,1
2023,7721,2024,众里寻她·千百度自助烤肉（温江店）,匿名用户,烤架太小，而且位置太窄了，我们6个人，根本就只能紧紧挨着在一起，不舒服，太挤了，而且厕所环境很差，也有点脏。。。。,-4.2,-1
2024,7722,2025,众里寻她·千百度自助烤肉（温江店）,匿名用户,周六去的，人很多，团购价格跟现场付现一样，味道一般，菜品质不太好。,0.0,1
2025,7723,2026,众里寻她·千百度自助烤肉（温江店）,匿名用户,油太大，老是溅到人，菜品不是很多。,0.0,1
2026,7724,2027,众里寻她·千百度自助烤肉（温江店）,Ac091212,啊啊啊啊啊啊啊，晚上去的，请朋友们吃的，一般，,1.0,1
2027,7725,2028,众里寻她·千百度自助烤肉（温江店）,多小妹520,吃的时间有点长，还将就，酱的味道没有妈妈做的好吃,1.7999999999999998,1
2028,7726,2029,众里寻她·千百度自助烤肉（温江店）,VZq808837428,味道一般般，环境不咋的，音乐太难听服务还可以,-3.0,-1
2029,7727,2030,众里寻她·千百度自助烤肉（温江店）,匿名用户,味道不错。但是有几个服务员的态度真的不怎么好。,2.0,1
2030,7728,2031,众里寻她·千百度自助烤肉（温江店）,pmt795169860,总体来说，一般吧，不过这个价位也是,0.0,1
2031,7729,2032,众里寻她·千百度自助烤肉（温江店）,碎锦丶,以前去过的，这次团购要划算一些,0.0,1
2032,7730,2033,众里寻她·千百度自助烤肉（温江店）,xxhh1213,整体效果还是挺不错的，我们是第二次在这家消费了,0.0,1
2033,7731,2034,众里寻她·千百度自助烤肉（温江店）,狮子座的梦想,菜品新鲜，种类多。还有凉菜稀饭，也适合孩子,4.5,1
2034,7732,2035,众里寻她·千百度自助烤肉（温江店）,妍宝贝516,第一次美团，到店消费简便，很快哦。店家服务周到，菜品也很丰富，新鲜，以后会继续光顾,3.0,1
2035,7733,2036,众里寻她·千百度自助烤肉（温江店）,匿名用户,一般吧。环境一般，菜一般，感觉不是很新鲜,1.0,1
2036,7734,2037,众里寻她·千百度自助烤肉（温江店）,匿名用户,难吃，服务态度也不好，消费了还不给发票。,-2.0,-1
2037,7735,2038,众里寻她·千百度自助烤肉（温江店）,Pingguo8283,不是很好吃，菜色太少了，去了啥都没有！伤心！,-8.0,-1
2038,7736,2039,众里寻她·千百度自助烤肉（温江店）,shJ402070130,和图片上的差异大，味道一般，服务太度一般！,-5.0,-1
2039,7737,2040,众里寻她·千百度自助烤肉（温江店）,arX316203342,服务态度不好，味道一般，就是这个样子了,-1.0,-1
2040,7738,2041,众里寻她·千百度自助烤肉（温江店）,匿名用户,味道不错，环境不错，就是想晓得今天下午播放的女生唱的那几首歌的名字。求掌柜解答,2.0,1
2041,7739,2042,众里寻她·千百度自助烤肉（温江店）,暖心，瑶,可以，实惠，服务态度也很好。棒棒哒，下次还会来。,2.0,1
